Document Number;Document Item;sku;sku_tisse;Material Description;Vendor Name;Main Size;QTY-N4-EMBALLAGE;QTY-COMMANDE;QTY-OF;FORMAT-PAPADE;TYPE-EDI;LABEL-N1-EMBALLAGE;LABEL-N2-EMBALLAGE;LABEL-N3-EMBALLAGE;LABEL-N4-EMBALLAGE;SREF1;SREF2;NOM-PRE-LISTE-BLANCHE-1;NOM-PRE-LISTE-BLANCHE-2;QTY-MIN-LIVRABLE;CODE-CLIENT;;;;;;
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00002;CHC24SMA2307211236;MA2307211236;COAT, Eden White, 36;AKANJO S.A.;36
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00003;CHC24SMA2307211238;MA2307211238;COAT, Eden White, 38;AKANJO S.A.;38
